"","tweets","location","Score","Sentiment"
"4582","commonm ysrcparty excuse me brother i am not supporting tdp i am telling only about the opinion according to my perception kcr ji is not a right person in this situations","India",0.95,"positive"
"4583","commonm ysrcparty jagananna said that those who give special status to andhra pradesh will have their supportthis decision is plus point to ycpif jagan has ready to give the support to kcr proposed federal front on before elections it costs minus results i think","India",2.35,"positive"
"4584","commonm ysrcparty check your reply again brother you are not my enemy you should use your common man sense better and try to understand what i said that","India",0.2,"positive"
"4585","commonm ysrcparty okay boss but i mean to say do not trust kcr at any costhe is totally against to andhra pradesh and opposing the special status now telling cock and bull stories","India",1.05,"positive"
"4586","ysrcparty jagan anna as a our party well wisher i want to say this please dont trust himkcr its not useful for us and it shows bad impact on elections  this is what some people were talking","India",2.05,"positive"
"4587","nkbehara ysrcparty ok carry on  but  is right ","",0.8,"positive"
"4588","nkbehara ysrcparty he openly supported special status  go and check videos","",2.15,"positive"
"4589","nkbehara ysrcparty its not before election  its after election  that too in parliament only","",0,"neutral"
"4591","sanjayadabala iyrkrao finminindia pmoindia ncbn jploksatta pawankalyan ysrcparty bro see my nd tweetwe r ordinary ppl we have certain doubts now it was clarified","",0.3,"positive"
"4592","iyrkrao finminindia pmoindia ncbn jploksatta pawankalyan ysrcparty thanks for replying sir","",0.85,"positive"
"4593","iyrkrao finminindia pmoindia ncbn jploksatta pawankalyan ysrcparty in this hidden agenda your also  of the member y cant u say at that time after joining in bjp your book has been launch by himself only now u came to know that is hidden agenda wat a pity sir","",-0.6,"negative"
"4595","ysrcparty good questionmadam","Hyderabad, India",0.75,"positive"
"4598","ysrcparty frnds jagan anna ku anni thelusukovali first raashtra prayojanam tharuvathey amina young dynamic leaders they dont know wt is ryt wt is wrong","",0.15,"positive"
"4599","iyrkrao finminindia pmoindia ncbn jploksatta pawankalyan ysrcparty why cant ycp or jagan fight for a transparent governance  why all of you question pawan who already get passed well above his strength  jaganbendsbeforetrs jagantheuseless tdptheworst cbnthecheater","Vijayawada, INDIA",0.55,"positive"
"4600","f fun for ysrcparty amp trspartyonline while jaitdp amp janasenaparty janasainiks showing their frustation  federalfront","Visakhapatnam,India",0.75,"positive"
"4605","ysrcparty it will help in central for getting andhrapradesh special status","",0.8,"positive"
"4606","reduce the bjp strength and not let the congress grow is the main theme of parties in federalfront bspbharat samajwadiparty bjdodisha trspartyonline ysrcparty","from Telangana in Tokyo, Japan",1.7,"positive"
"4607","why do india need copy cats  or rename and jumla cats modi or raga have original kcrbharat as part of federalfront time for bspbharat samajwadiparty bjdodisha trspartyonline ysrcparty to the base offederalfront ","from Telangana in Tokyo, Japan",0,"neutral"
"4608","indiatoday who is next to ignore  yo kid rahulgandhi in  yadavakhilesh bspbharat trspartyonline ysrcparty jaitdp mamataofficial bjdodisha etc are dumped incindia incdelhi removed ajaymaken amp sheeladixit dumped arvindkejriwal wow nw inc calculation is  attached  ysrcparty ysjagan ntvteluguhd","",-0.75,"negative"
"4609","incindia trspartyonline are the two parties responsible for division of ap are now allying vth ysrcparty jaitdpthe anguish among andhra ppl is still high on the way state has been divided golden opportunity awaiting pawankalyan  days countdown all d best","Bengaluru, India",0.6,"positive"
"4610","harishreddym ysrcparty ground level lo with the help of yellow media cbn can change the equations with this moral support","",1,"positive"
"4611","is there hidden agenda behind the jpffc reportlink to the article jpffc report  the newspaper got it wrong not jffc but jpffc finminindia pmoindia ncbn jploksatta pawankalyan ysrcparty bjp  ","Andhra Pradesh, India",-1,"negative"
"4612","karthikpuli finminindia pmoindia ncbn jploksatta pawankalyan ysrcparty see the remarks accompanying the news report  the article is not about jffc of pawan kalyan but about jpffc by jp","Andhra Pradesh, India",0.25,"positive"
"4613","ysrcparty only inc congress will lead the seat in andhra","Bengaluru South, India",0.25,"positive"
"4614","ysrcparty fedaral front doesnt mean that going for elections jointly it is front to be formed after election in the interest of state but not in the interest of party","Hyderabad / Anantapur",0.5,"positive"
"4615","maheshdodagatta ysrcparty fedaral front doesnt mean that going for elections jointly it is front to be formed after election in the interest of state but not in the interest of party","Hyderabad / Anantapur",0.5,"positive"
"4616","ysrcparty you are right sir  anyway  please enlighten the public that fedaral front doesnt mean that going for elections jointly it is front to be formed after election in the interest of state but not in the interest of party","Hyderabad / Anantapur",3.3,"positive"
"4617","pavan ysrcparty fedaral front doesnt mean that going for elections jointly it is front to be formed after election in the interest of state but not in the interest of party","Hyderabad / Anantapur",0.5,"positive"
"4618","ranjithkumarter ysrcparty fedaral front doesnt mean that going for elections jointly it is front to be formed after election in the interest of state but not in the interest of party","Hyderabad / Anantapur",0.5,"positive"
"4619","balajikommuri ysrcparty what about cbn with congress","Hyderabad / Anantapur",0,"neutral"
"4621","dhanekulag rampkfannnn ysrcparty your single simham became grama simham for kcr sir","",0.25,"positive"
"4622","telugu eppati nundo chepthunnam ysrcparty and trspartyonline are dosths ani","",0,"neutral"
"4624","just for your info ktrtrs trspartyonline jaitdp ysrcparty  ktr vs ys jagan then amp now  ktr me  via youtube","",0,"neutral"
"4626","telugu ysrcparty so  people will decide the future of a politician right please do the same thing telangana election result will repeat","India",1.8,"positive"
"4627","ysjagan garu amp ktrtrs garu met yesterday humbly thank telanganacmo kcr garu on behalf of all ysrcparty family for making this happen  hopefully we can all work together to strengthen both telugu states  vsreddymp yssharmila ysjagancm ysrcpdmo   ysrcparty ysjagan ntvteluguhd","Hyderabad, Andhra Pradesh",2.45,"positive"
"4629","ysrcparty ysrcparty  jagan garu support the federal front which is carrying out by ktrtrs and trspartyonline sir you are requested to join this as we know you are great leader after ysr garu","",1.75,"positive"
"4630","telugu ysrcparty if same thing done by cbn then you guys are saying that he is talent and he is concentration on how to develop appls change your mind set because we are looking into truth and thats way we are following you","INDIA",1.6,"positive"
"4635","telugu ysrcparty telugu why dont you reveal the total number of impressions of this polland tell the audience as to how many participated in the poll","",0,"neutral"
"4641","at least in social media it is not all rosy for ysrcparty  think it is a self goal by jagan ","",0.5,"positive"
"4642","iyrkrao finminindia pmoindia ncbn jploksatta pawankalyan ysrcparty the report is prepared to help janasena or tdp  one might wonder  ap state continues to be doomed what with trs joining hands with ysrc  jpffc","Hyderabad, India",-0.5,"negative"
"4646","ktrtrs nagakumar ysjagan how come ysjagan will accept this when you guys are ppl who opposing special status for ap and you are the ppl in party meeting who scolded ysrajshekar reddy but i dont want to blame you ktrtrs but how come a son ysjagan can accept this ysrcparty  serve people its not necessary to get electedbetter open an charity","u can find me",0.85,"positive"
"4647","ysrcparty this tweet has no value i had never seen a tweet which lost its value with  days","u can find me",-0.75,"negative"
"4648","iyrkrao finminindia pmoindia ncbn jploksatta pawankalyan ysrcparty never liked jp his politics are skewed and he of course served to split votes favoring tdp as a bureuacrat umm with due respect sir i seriously doubt british installed systems ethicacy and efficacy no offence intended","",-0.05,"negative"
"4650","iyrkrao finminindia pmoindia ncbn jploksatta pawankalyan ysrcparty unwittingly they seem to have been misled to be a party to a hidden agenda which party sir ","LA",-1,"negative"
"4651","how many think trs unite with jagan is a wrong stepktrtrs ktroffice ysrcparty","Hyderabad, India",-0.15,"negative"
"4655","ysrcparty open secretes will be opened with time just a matter of  days after this tweet now its all live and open  party to a hidden agenda which party sir ","New York, USA ",0,"neutral"
"4656","ysrcparty the heros of two states","Palasa Kasibugga, India",0.6,"positive"
"4665","ysrcparty no doubt jagan mohan reddy and ktr are moving towards federal front but dont you both think its too early bcos cbn and his party tdp sending negative vibrations in andhra pradesh on jagan mohan reddy","Anakapalle",-1.5,"negative"
"4671","ysrcparty  dianamic leaders","Madanapalle, India",0,"neutral"
"4675","ravipk thisissiva legendceleb ktrtrs ysjagan ysrcparty trendpspk pawankalyan ncbn  if federal front is part of nda and ys jagan is part of federal front why modi is not saving jagan from the casesyour political desires making such a move will be a disastrous one accountability transparencyktrtrs","",0.6,"positive"
"4679","ravipk thisissiva legendceleb ktrtrs ysjagan ysrcparty trendpspk pawankalyan live in dreams if jsp knew that cbn looted ts and andhra why did it endorse him and his party during  electionstdp joining with congress amp contesting together as an alliance ycp joining with trs is different where both the parties are not going to share seats r votes","",1.25,"positive"
"4681","ravipk thisissiva legendceleb ktrtrs ysjagan ysrcparty trendpspk pawankalyan ncbn that is okay as long as you think you have enough instancesevidences to prove it s party during  electionstdp joining with congress amp contesting together as an alliance ycp joining with trs is different where both the parties are not going to share seats r votes","",0.85,"positive"
"4684","ysrcparty ycp worker this guy met jagan also","",0,"neutral"
"4685","paytm batch stop your personal attack on pawan kalyan sirelse you guys will face serious consequencessharmila garu complaint applies to you alsotaruns  ysrcparty  sakshinews yssharmila","",-1.9,"negative"
"4687","veerareddykkt ysrcparty pawankalyan reddy check this ","",0,"neutral"
"4689","taruns  ysrcparty  jaitdp everyone is clear except yellow and sakshi media mafia ","",-0.3,"negative"
"4690","sharmila garu saying about some gossip websites are creating these newsthen main gossip websites are telugu  and greatandhranews both belong to tdp and ycpboth should be banned first jaitdp ysrcparty","",-1.1,"negative"
