"","tweets","location","Score","Sentiment"
"7852","chandrababu misleading people using yellowmedia says jagancbn tdp jaitdp ysrcpdmo ysrcparty ysjaganhistoricpadayatra ysjagan chandrababunaidu ","",-1,"negative"
"7853","thandhra thehindu jaitdp ncbn joke he already a babus agent begging mlc seat and backstabbing employees","",0.1,"positive"
"7854","naralokesh ncbn isnt this a substantial evidence of the  corruption taking place under andhrapradeshcm syringe with needle in chandrannakaanuka jaitdp ","",-0.25,"negative"
"7855","indeed rammnk cbnarmy jaitdp ncbn naralokesh   place under andhrapradeshcm syringe with needle in chandrannakaanuka jaitdp ","Andhra Pradesh, India",0,"neutral"
"7856","i really wish jaitdp and bjpindia find a way to work together again namoagain babuagaincc narendramodi ncbn","New York, NY",1.05,"positive"
"7857","jaitdp ncbn and cm hands it over to atheists and nonhindus to run the temple administration no good facilities for devotees there cant ask admin to do simple changes to avoid queue crush as they always happy with vip way the day they take their kids in queue they understand the pain","India",0.25,"positive"
"7858","ramakrishnakop muralialla jaitdp ncbn dont post videos bro","India",0,"neutral"
"7859","navarijagan jaitdp ncbn fack news bro special status asalu neighbor states andhra ki support cheyaduopukodu its related to all states not single andhra alone","",1.1,"positive"
"7860","vvrao iprap ncbn jaitdp cbnarmy naralokesh tdptrending tdpx andhrapradeshcm gangadharthati hi small suggestion prachara radham should be availabe only after pm because all farmers and workers will come home at evening   please intimate villagers with some posters or invitation of time and date before one day  the video should not exceed more than one hour","",2,"positive"
"7861","ramyara ncbn naralokesh andhrapradeshcm jaitdp kisses hugs ayipoyai next m chesthado ap peoples niii","Nandyal, India",0.8,"positive"
"7862","very innovative use of tech in gc by ncbn jaitdp is proud of such visionary leader ","",2.25,"positive"
"7863","piyushgoyal where is railway jone for ap what consistency your government is showing it is always easy to blame others sirncbn naralokesh jaitdpbyebyemodi","Bengaluru, India",-0.35,"negative"
"7864","jaitdp ncbn dirkrish great action balayya","",0.75,"positive"
"7865","apngos president ashok babu to join jaitdp will go by ncbn word he says ","Autonagar, Vijayawada, AP",0.25,"positive"
"7866","pasagadaprashad ysrcparty jaitdp what happened","",0,"neutral"
"7867","tyrionthejoker pasagadaprashad ysrcparty jaitdp what happened","",0,"neutral"
"7868","jaitdp ncbn dirkrish nobody smiles","",0.5,"positive"
"7869","ramuthondepu jaitdp ncbn naralokesh rammnk rammnk naralokesh hope thats not happen in  in order to grow more we need ncbn  sir for another  years","Plano, TX",1.55,"positive"
"7870","ramuthondepu atchannaiduu ncbn naralokesh jaitdp rammnk rammnk atchannaiduu  hopefully people wont believe all these false advertising by ysrcp and vote for them","Plano, TX",0,"neutral"
"7871","yschowdary ncbn jaitdp yschowdary rammnk  how much ever you fight sir center will not give special status at the same time we shouldnt give up telugu people lost faith on modi we need to cash that in coming elections jaitdp","Plano, TX",0.45,"positive"
"7872","ramyara narendramodi ncbn naralokesh andhrapradeshcm jaitdp super","",0.75,"positive"
"7873","sujankumar ncbn jaitdp srujaneesh naralokesh tvtelugu that is u turn babuuu","",0,"neutral"
"7875","vana gongurathegreat ncbn devineniuma haribabutdp sri jaitdp adenti idhi syra narasimha reddy set kadha rd stage of hallucination of pkfans  lost faith on modi we need to cash that in coming elections jaitdp","Hyderabad",-0.85,"negative"
"7876","jaitdp i  vijayawada","New Delhi",0,"neutral"
"7877","ncbn recommend me some opportunity sirwarm requestlegend ncbn jaitdp jai narasimha reddy set kadha rd stage of hallucination of pkfans  lost faith on modi we need to cash that in coming elections jaitdp","Hyderabad, India",0.15,"positive"
"7878","jaitdp ncbn dirkrish location  hyd or bza ","Hyderabad, India",0,"neutral"
"7879","jagadeeshbathal sivapushpala janasenaparty pawankalyan its real man i am against to jaitdp  waiting for tarak anna as leader in tdp","Vijayawada, India",0.5,"positive"
"7880","livelawindia indianexpress mediaamalendu ajitanjum arvindkejriwal yogendrayadav bjpindia incindia cpimspeak jaitdp manojkjhadu yadavtejashwi yadavakhilesh dipankarcpiml cpi aamaadmiparty bainjal rahulgandhi amitshah surakshitbachpansurakshitbharat ","Delhi",0,"neutral"
"7881","jaitdp ncbn god bless you","Pattikonda, India",1,"positive"
"7882","jaitdp sir your best efforts in taking ap forward in all fields are fructifying sir complete the polavaram project and allocate major portion of krishna waters to our rayalaseema region we have been deprived of irrigation waters all these years","Hyderabad, Telangana",0.75,"positive"
"7883","jaitdp fack videos","",0,"neutral"
"7884","jaitdp ncbn weldon","",0,"neutral"
"7885","janasainyk jaitdp naralokesh in which place it happened","Bengaluru South, India",0,"neutral"
"7886","jaitdp naralokesh ade police station lone kurchuntaru next miru","Adoni, India",-0.5,"negative"
"7887","ramuthondepu atchannaiduu ncbn naralokesh jaitdp rammnk who is behind travel bus mafia in srikakulam disthow these illegal buses plying in srikakulam distwhy atchannaiduu not responding  to stop these buses ","",-2.2,"negative"
"7888","seshadindukurt uppuluric visakhapatnamjn vpriyathamchow scrailwayindia piyushgoyaloffc jaitdp drmsbc railsamachar mvenkaiahnaidu weekly trn no  departs krnt  on tue  at  hrs to allahabad","Hyderabad, India",0,"neutral"
"7889","vpriyathamchow seshadindukurt uppuluric visakhapatnamjn scrailwayindia piyushgoyaloffc jaitdp drmsbc railsamachar mvenkaiahnaidu sorry pl read trn no as ","Hyderabad, India",-0.5,"negative"
"7890","yschowdary ncbn jaitdp in this it was never said  will be applicable for jobs also it is clearly mentioned for education purposes only","Visakhapatnam",0.5,"positive"
"7891","jaitdp naralokesh nice work","Hyderabad, India",0.75,"positive"
"7892","drmhyb seshadindukurt uppuluric visakhapatnamjn scrailwayindia piyushgoyaloffc jaitdp drmsbc railsamachar mvenkaiahnaidu drmhyb sir aa train number  ypr  lko viakrnt kcg sir every tue krnt  am and ald arr wed  pm sir cdg  ypr karnataka sk express sir e train ald krnt ni touch avvadu kada sirmeeru train number wrong type chesaru sirplease check","Guntur, India",-0.5,"negative"
"7893","jaitdp ncbn really hats off to the family","",0,"neutral"
"7894","jaitdp is it on national highwaygunturvijayawada","Hyderabad, India",0,"neutral"
"7895","halexposesmodi  ncbn jaitdp rahulgandhi bjpindia narendramodi gvlnrao andhra people exposed this illiterate pm yrs back itselfaccording to law ap gets special statusbut unpadgawar bharati juta party says we are not giving special statusbjpmuktbharat trend karo bc","India",0.45,"positive"
"7896","patti seema project work coming to completion see our nara chandrababu naidu gari commitment towards his promises made during the  electionjaitdp ncbn naralokesh ","Visakhapatnam",2.05,"positive"
"7898","jaitdp wowww is this india or singapore  see our nara chandrababu naidu gari commitment towards his promises made during the  electionjaitdp ncbn naralokesh ","",1,"positive"
"7899","mrk bjpandhra naralokesh jaitdp ncbn your statement and video link are not in sync  please search for new link and postctionjaitdp ncbn naralokesh ","Hyderabad",1.8,"positive"
"7900","bjpandhra naralokesh jaitdp ncbn i found this somewhere in facebook   please search for new link and postctionjaitdp ncbn naralokesh ","Hyderabad",2.4,"positive"
"7901","gviswakumar dhoomralochana bharathmodi chandrasg bjpandhra naralokesh jaitdp ncbn mi lanti vallaki lastelections year lo concrete posi gunnies record try chesini ilanti humbak cm ee correct anyway this time its confirmed that your vote in  going to be in dustbin so all the best","Hyderabad",1.6,"positive"
"7902","ogittha bjpandhra naralokesh jaitdp ncbn first concentrate on what you are trying to say with your more useless words in between we cant understand what you are trying to say ee correct anyway this time its confirmed that your vote in  going to be in dustbin so all the best","Hyderabad",0.85,"positive"
"7903","so its official pk holding his gaaju glass and eloping with cycle party pawankalyan ncbn naralokesh jaitdp janasenaparty jspshatagniteam jaicbn pspkfc tvtelugu bbcnewstelugu telugu akyonline grpysrcp ravib bjpandhra andhrapradeshcm incandhra ","Troy, MI",0,"neutral"
"7904","jaitdp this station looking like a software company tnx cbn","Kurnool, India",0.5,"positive"
"7905","chinni vsreddymp jaitdp tdpx tdpliveupdates naralokesh tdptrending andhrapradeshcm cbnarmy amaravativoice prajarajadhani wake up","",0,"neutral"
"7906","balayya turns ntrs biopic to harpictdp ntrkathanayakudu ntrbiopic tdp jaitdp balakrishna  prajarajadhani wake up","",0,"neutral"
"7907","jaitdp naralokesh sir my parents live in near by village to pulivendula they are facing lot of current fluctuations due to which all electronic appliances are getting damaged i request you to please take action on this issue and rectify this problem please  please sira ","Hyderabad, India",0.5,"positive"
"7908","bjpandhra klnbjp naralokesh jaitdp ncbn our list ","Bengaluru, India",0,"neutral"
"7909","prabas sanjana ncbn hanuntr jaitdp he is the creator jai ncbn jai andhrapradeshcm","",0.6,"positive"
"7910","bjpandhra klnbjp naralokesh jaitdp ncbn dad  is u turn specialist and son is spiral turn specialist  one u turn one u turn  one spiral turn ","Singarayakonda, India",0,"neutral"
"7911","jaitdp naralokesh thoughts ktrtrs","",0,"neutral"
"7912","jaitdp super sh thoughts ktrtrs","",0.75,"positive"
"7913","bharathmodi chandrasg bjpandhra naralokesh jaitdp ncbn i have vote in ap and very much vote for cbn in next elections urn  one spiral turn ","",0,"neutral"
"7914","dhoomralochana bharathmodi chandrasg bjpandhra naralokesh jaitdp ncbn all the best  let them be only in twitter and on tv debates al turn ","",0.5,"positive"
"7915","bjpandhra naralokesh jaitdp ncbn bjp is out in ap most of the leaders started jumping to other parties and lost credibility and trust in the ap","",0.75,"positive"
"7916","shoutinsilence ncbn jaitdp janasenaparty ysrcparty they invest to build their own companieshow its connected to state budget","",0.1,"positive"
"7917","ksnmurthy jaitdp naralokesh ya cool cool","Bar <U+0001F37A>",0.75,"positive"
"7918","jshu jaitdp naralokesh nice","Bar <U+0001F37A>",0.5,"positive"
"7919","jaitdp naralokesh wow jing jing amazing","Bar <U+0001F37A>",1,"positive"
"7920","jaitdp naralokesh we voted for decentralized development but in turn cbn is forcing another white elephant amaravati like hyd on usthu telugu drama party","",0.65,"positive"
"7921","my speech in rajya sabha on reservation billbringing this bill at the fag end of parliament sessions leaves no scope for deliberations this bill should have been introduced earlier considering the constitutional amendments required in this casencbn reservationbill jaitdp ","Hyderabad",0.85,"positive"
"7922","ideally this bill should have been referred to the select committee for greater deliberations however since we were in overall agreement with the bill and due to paucity of time tdp unconditionally supported the billncbn jaitdp reservationbill rajyasabha ","Hyderabad",2.25,"positive"
"7923","jaitdp naralokesh wowso kool looking gr amp amazing","India",0.5,"positive"
"7924","bjpandhra ncbn rahulgandhi jaitdp queen of scam will chair mahagadbandhan to attract retain scams and loot mayawati will not be pm  mamata will not be pm  so they demand high bribe country will lose economy","",-2.2,"negative"
