"","tweets","location","Score","Sentiment"
"3842","manvidad pawankalyan pawal package saripoledu emo","India",0,"neutral"
"3843","salute to indian army hemasamala ktrtrs upasanakonidela mahigadala sandeshchintu sandeeprao jaisuryabandi parsajayanth pawankalyan janasenaparty  police judicial etc  does he think this is democratic country or dictatorship","Nizamabad Telangana",-1.25,"negative"
"3844","nadendlamanohar pawankalyan ask your motormouth father to shut hisbleady mouthhe is the worst fellow people of andhra have seen till datethis is why his political career has ended and he might have decided toend ur political career too","Vijayawada",-0.1,"negative"
"3845","pawankalyan big fan of your","",0.25,"positive"
"3846","pawankalyan janasena t now is the most powerful","",0.75,"positive"
"3847","veerareddykkt ysrcparty pawankalyan nyc spellings and mass questions frm reddy batchorst fellow people of andhra have seen till datethis is why his political career has ended and he might have decided toend ur political career too","Tanuku",0.4,"positive"
"3848","manvidad pawankalyan happy sankranthi sister sankranthi roju manchi comedy chupinchav","",1.25,"positive"
"3849","pawankalyan dear pawan garui felt taht yesterday what you are spokenyouare right mrjagan always thinking about  years cm postsorry to tell yesterday you spoke like a matured personyes as you said nobody is thinking about the people gsyama sundar rao keep on main","Hyderabad",2.2,"positive"
"3850","pranayjsp tejapspkfan pawankalyan he said in a context of kcr supporting jagan is really vendetta move of kcr against cbn and pawankalyan hates that type of politics that is his context watch sankranthi special interview u will get it","",0,"neutral"
"3852","anna love u sooo much anna for supporting pawankalyan anna amp  wish u the same anna  cheppadu and he gave moral support also","",2.9,"positive"
"3853","happy sankranthi to all my friends and familyspecialwishestodrsandeepjsp pawankalyan jaijenasenajaihind ","amalapuram",0.75,"positive"
"3854","kalyankafan kantrifan heartcoreakkian pawankalyan jg and jlk and avsr  movies day one records unnavi meku kotti unte fake kadhu  mavi ayethe fake","",-0.75,"negative"
"3855","kalyankafan kantrifan heartcoreakkian pawankalyan after gst ","",0,"neutral"
"3857","heartcoreakkian pawankalyan list lo ani disaster talks a except katam","Hyderabad, India",-1,"negative"
"3858","ashokreddy kantrifan heartcoreakkian pawankalyan avna ithe hanu anna tweets chudu","Hyderabad",0,"neutral"
"3859","wishing  youampyour family  a very happymakarasankrantithe god bless you with health prosperity happiness  in your lifehappypongalpawankalyan iamvaruntej   this false news spreading on abnjyothytv andhrajyoti ","",2.45,"positive"
"3860","prasnistaaninnu hanuntr pawankalyan welcome srireddy","Hyderabad",0.5,"positive"
"3861","happy pongal pawankalyan","",0.75,"positive"
"3862","pawankalyan happy pongal","",0.75,"positive"
"3863","crazekabaap farm house ustaad pawankalyanfarm house is an emotion   happymakarsankranti happypongal happypongal sankranthipawankalyan iamvaruntej   this false news spreading on abnjyothytv andhrajyoti ","Bangalore, India",-0.6,"negative"
"3864","nadendlamanohar pawankalyan wish you all the best sir  an emotion   happymakarsankranti happypongal happypongal sankranthipawankalyan iamvaruntej   this false news spreading on abnjyothytv andhrajyoti ","Hyderabad",0.95,"positive"
"3865","arjundhfc heartcoreakkian pawankalyan with hireslol","Bengaluru, India",0,"neutral"
"3866","watch pawankalyan exclusive interview live on tv","Hyderabad, India",0,"neutral"
"3867","bunny heartcoreakkian pawankalyan with hires a without hires a","",0,"neutral"
"3868","heartcoreakkian pawankalyan ktm ki abo tappa anni sites lo positive talk unde unlike sgs","",1.15,"positive"
"3869","heartcoreakkian charanist pawankalyan ktm ki hit talk ochindi babu but collections raley anthey","India",0.15,"positive"
"3870","pawankalyan sir please nenu chiluveru rajesh me phone number evadi sir raley anthey","",1.25,"positive"
"3871","pawankalyan sir na na account lo  two lahks  sir please","",1.25,"positive"
"3872","taruns pawankalyan ekkada ivvaledhu brother district review meetings lo ravela garu unnaru pawan garitho nadendla garu more senior in politics y do u involve caste in every move see as an individual","Vishakhapatnam, India",0.15,"positive"
"3873","taruns pawankalyan mundu ysjagan sc st iche priority ni chupinchi matladu ra rs begger","",0.6,"positive"
"3874","rayududhfm killbillp urstrulyomkar pawankalyan face legally for this nonsense","",0.05,"positive"
"3875","anandpx sulugurisathish pawankalyan  political illiteracy this nonsense","India",-1.75,"negative"
"3876","xappiecinema vinayavidheyarama days ww share crs ramcharan stamina disaster talk tho cr share cross chayabothuna nd hero ramcharan after power star pawankalyan megapowerstar l","",2,"positive"
"3877","there are  crores of smiles in the world and i thank god for making a slave for the laughter of one pawankalyan  "," India<U+0001F1EE><U+0001F1F3>",1.05,"positive"
"3878","that little girl shouts out as a power star power star has something in that name it will remain foreverpawankalyan is the hope of the people of andhra pradesh  pasagadaprashad "," India<U+0001F1EE><U+0001F1F3>",1.1,"positive"
"3879","dear people just think  media channels newspapersother fanstdp leaders amp fansycp leaders amp fanssome cast dogs musugu mega fans back to back flops some personal issuesthese all odds are against pawankalyan  being pawankalyan is not easy "," India<U+0001F1EE><U+0001F1F3>",1.65,"positive"
"3880","true words pawankalyan  "," India<U+0001F1EE><U+0001F1F3>",0.5,"positive"
"3881"," news channels over  news paperssome websites tdp leaders andtheir fans ycp leaders and their fans are some peoplecaste madam fans of other heroes are against you allyour personality is the oppositetrendpspkpawankalyan  "," India<U+0001F1EE><U+0001F1F3>",1.4,"positive"
"3882","powerful speech by pawankalyan  andtheir fans ycp leaders and their fans are some peoplecaste madam fans of other heroes are against you allyour personality is the oppositetrendpspkpawankalyan  ","Dubai, United Arab Emirates",2.4,"positive"
"3883","heartcoreakkian pawankalyan andulo except vvr anni movies ki os lo full support undi vvr solo only domestic e peoplecaste madam fans of other heroes are against you allyour personality is the oppositetrendpspkpawankalyan  ","Hyderabad, India",1.65,"positive"
"3885","ghmconline commissionrghmc directorevdm ktrtrs pawankalyan  sir there is no better proof than the facts please take  action or atleast confirm that you wont take action i can stop them doing work but tat will create a problem to both parties ","Hyderabad, India",2.4,"positive"
"3886","ghmconline will you take action  ltmhyd what is your safety policy tvtelugu tvnewsnow pawankalyan tvofficial tvtelugu abntelugutv will any one promote this issue  daily labour are in danger ","Hyderabad, India",1.1,"positive"
"3887","vijaywriter ghmconline ktrtrs ltmhyd factoryacts pawankalyan hrdministry mohfwindia labourministry its a flyover construction before biodiversity park gachibowli","Hyderabad, India",0,"neutral"
"3888","ghmconline ktrtrs ltmhyd factoryacts pawankalyan hrdministry mohfwindia labourministry i dont know what safety guidelines we have no wires no ppesno safety officer near by daily labour lives are never caredplease strengthen safety policy ","Hyderabad, India",1.3,"positive"
"3889","andhrapradeshcm  ncbn naralokesh kodelasiva narasaraopet klnbjp pawankalyan ysjagan narasaropeta municipal high school with  students are facing issuesthey dont have a speedbreak before school and min  incidentsdaykids will strike in couple of days","Hyderabad, India",-0.75,"negative"
"3890","manvidad pawankalyan rs post","WESTGODAVARI ",0,"neutral"
"3891","darkknight aditiraohydari god is a man and he is pawankalyan lnbjp pawankalyan ysjagan narasaropeta municipal high school with  students are facing issuesthey dont have a speedbreak before school and min  incidentsdaykids will strike in couple of days","",-0.75,"negative"
"3892","heartcoreakkian pawankalyan dj ki exception aa bro","Visakhapatnam",0,"neutral"
"3893","pranayjsp pawankalyan dont worry brother single gaa nevoteforglassankalyan ysjagan narasaropeta municipal high school with  students are facing issuesthey dont have a speedbreak before school and min  incidentsdaykids will strike in couple of days","Vijayawada",-1.1,"negative"
"3894","happysankranthi spread love love gopii voteforglass love you and more power to you pawankalyan anna   are facing issuesthey dont have a speedbreak before school and min  incidentsdaykids will strike in couple of days","Vijayawada",0,"neutral"
"3895","pawankalyan i am with you anna jago re jago voteforglass jai janasena re power to you pawankalyan anna   are facing issuesthey dont have a speedbreak before school and min  incidentsdaykids will strike in couple of days","Vijayawada",-0.75,"negative"
"3896","my birthday nov but  my fav pawankalyan jan  janasena re power to you pawankalyan anna   are facing issuesthey dont have a speedbreak before school and min  incidentsdaykids will strike in couple of days","Hyderabad, India",0.05,"positive"
"3897","miss u pawankalyan movies  janasena re power to you pawankalyan anna   are facing issuesthey dont have a speedbreak before school and min  incidentsdaykids will strike in couple of days","Hyderabad, India",-0.75,"negative"
"3898","lathareddy pawankalyan he got serious injury  is there any way we can help him ","Anantapur, India",-0.75,"negative"
"3899","heartcoreakkian pawankalyan katamarayudu and nsni did not got worst talk like other listed here","India",0.4,"positive"
"3900","pawankalyan happy sankranthi to our janasenani power star pawankalyan annaya","India",1.35,"positive"
"3901","ajtelugu newindianxpress pawankalyan ysrcparty ysjagan by raking caste you lost the value of speech i understand the level of you and this is the last reply wish your party a happy ","Pune",1.2,"positive"
"3902","ajtelugu newindianxpress pawankalyan ysrcparty ysjagan i need not reply to your immature statements let the voters decide i am not in a closed box but you are all driven by the pawan box which is nothing but a dark stage for ap","Pune",-1.1,"negative"
"3903","ajtelugu newindianxpress pawankalyan ysrcparty ysjagan a state with no income generation after division is brought to self sustenance you cannot blindly follow the way your leader says the reality will be known when you come out of negative approach","Pune",-1.1,"negative"
"3904","newindianxpress pawankalyan ysrcparty ysjagan it is nothing but a man looking at the current administration with the jaundice eyes pawankalyan has no experience in the state administration but only goes on someones hearsaying such people are more dangerous to the democracy","Pune",-0.9,"negative"
"3905","pawankalyan looks like ur party is completely behaving like communist party which is not good in any cause ","Bangalore, India",1.15,"positive"
"3906","prakashrajpspk pawankalyan brother i like you","",0.9,"positive"
"3907","rgvzoomin kapaulofficial pawankalyan ncbn ysjagan hey rgv do debate with k a paul i am eagerly waiting","",0.8,"positive"
"3909","im wishing you very happy sankranti to all our janasainiks and our leader pawankalyanhappypongal voteforglasstumbler ","",1.8,"positive"
"3910","cefb ghmconline ktrtrs ltmhyd factoryacts pawankalyan hrdministry mohfwindia labourministry thanks guessed as much you can see even worse sight at forum mall flyover","Hyderabad India",-0.15,"negative"
